username;date;0;00;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
ELTIEMPO;2019-10-28 14:05;2;10;"Nicolas Garcia Bustos, el heredero de Cundinamarca > http pic.twitter.com/kf8X1sqAhA";;;;"1188894663639535616";https://twitter.com/ELTIEMPO/status/1188894663639535616;Tendencia positiva;0.6387869752747918
ArmandoForigua;2019-10-28 14:02;0;0;"Es una MAQUINARIA brava la que hay en esa gobernacion, Nicolas Garcia Bustos, el heredero de Cundinamarca https garcia bustos es el nuevo gobernador de cundinamarca 2020 2023 427906 ...";;;;"1188893709951213568";https://twitter.com/ArmandoForigua/status/1188893709951213568;Tendencia positiva;0.5744269536065949
Citytv;2019-10-28 14:00;1;1;"Este es Nicolas Garcia Bustos, el heredero de Cundinamarca >http pic.twitter.com/FI7ZoM8Aha";;;;"1188893301371555842";https://twitter.com/Citytv/status/1188893301371555842;Tendencia positiva;0.6506721033432459
RafaEscobarS;2019-10-28 11:44;0;0;"Nicolas Garcia Bustos, el heredero de Cundinamarca https garcia bustos es el nuevo gobernador de cundinamarca 2020 2023 427906 ...";;;;"1188859036789362688";https://twitter.com/RafaEscobarS/status/1188859036789362688;Tendencia positiva;0.5684730563160089
bebientrega;2019-10-28 10:06;0;0;"Nicolas Garcia Bustos es el nuevo gobernador de Cundinamarca http http pic.twitter.com/uNZS7kGwfK";;;;"1188834321529880576";https://twitter.com/bebientrega/status/1188834321529880576;Muy positivo;0.7699995138616711
NoticiasBta;2019-10-27 22:14;0;0;"CUNDINAMARCA Y SU NUEVO GOBERNADOR NICOLAS GARCIA BUSTOS @ nicolasgarciab POR LA COALICION GRAN CUNDINAMARCApic.twitter.com/2uQQ1PzTrH";;@ nicolasgarciab;;"1188655175386501120";https://twitter.com/NoticiasBta/status/1188655175386501120;Neutral;0.0
nicolasgarciab;2019-10-27 21:16;59;218;"Cundinamarqueses: !Gracias al apoyo de ustedes tuvimos la votacion mas alta en la historia de # Cundinamarca para Gobernador! Asi mismo sera mi compromiso para trabajar por este hermoso departamento.pic.twitter.com/HkJt874VNz";;;# Cundinamarca;"1188640553904361473";https://twitter.com/nicolasgarciab/status/1188640553904361473;Muy positivo;0.7087486294561182
notiredve;2019-10-27 21:09;1;2;"Estos son los candidatos elegidos para dirigir las principales gobernaciones de Colombia para el periodo 2020 2023. Cundinamarca Nicolas Garcia Bustos Es un abogado y politico de Mosquera Cundinamarca, es... https ...";;;;"1188638840061353989";https://twitter.com/notiredve/status/1188638840061353989;Muy negativo;0.17975624488330125
jdkellyg;2019-10-27 20:30;0;0;"Nicolas Garcia Bustos, es el Ganador de la # Gobernacion de Cundinamarca para el periodo entre el 1 de Enero de 2020 y el 1 de Enero de 2024. # Cundinamarca. # Colombia. https ...";;;# Gobernacion # Cundinamarca # Colombia;"1188629029005463552";https://twitter.com/jdkellyg/status/1188629029005463552;Tendencia negativa;0.38914682947350465
jdkellyg;2019-10-27 20:29;0;0;"Nicolas Garcia Bustos, es el Ganador de la # Gobernacion de Cundinamarca para el periodo entre el 1 de Enero de 2020 y el 1 de Enero de 2024. # Cundinamarca. # Colombia. https ...";;;# Gobernacion # Cundinamarca # Colombia;"1188628914467430402";https://twitter.com/jdkellyg/status/1188628914467430402;Tendencia negativa;0.38914682947350465
jdkellyg;2019-10-27 20:29;0;0;"Nicolas Garcia Bustos, es el Ganador de la # Gobernacion de Cundinamarca para el periodo entre el 1 de Enero de 2020 y el 1 de Enero de 2024. # Cundinamarca. # Colombia.pic.twitter.com/dQG66J37Hk";;;# Gobernacion # Cundinamarca # Colombia;"1188628864202870785";https://twitter.com/jdkellyg/status/1188628864202870785;Tendencia positiva;0.5768152680498151
