username;date;0;00;text;geo;mentions;hashtags;id;permalink;sentimiento;rango
9Mordecai;2019-10-28 15:01;0;0;"It should be a Google knockout @ Google";;@ Google;;"1188908564988989442";https://twitter.com/9Mordecai/status/1188908564988989442;Neutral;0.0
ParkSlopeNative;2019-10-28 15:01;0;0;"Chloe GOOGLE ADDICTION # unexpectedpic.twitter.com/U3kzlPDjkP";;;# unexpectedpic;"1188908559389597703";https://twitter.com/ParkSlopeNative/status/1188908559389597703;Neutral;0.0
TommyBrain;2019-10-28 15:01;0;0;"DITTATURA DIGITALE. FairTube e Google/Youtube: incontro annullato! con Glauco Benigni https ... 32";;;;"1188908558689198081";https://twitter.com/TommyBrain/status/1188908558689198081;Neutral;0.0
Partially_Cajun;2019-10-28 15:01;0;0;"Then gone say "google is free" girl fuck you lol";;;;"1188908558206849024";https://twitter.com/Partially_Cajun/status/1188908558206849024;Tendencia positiva;0.26666666666666666
talluchan;2019-10-28 15:01;0;0;"i hate close lipped ultrasound techs who point the screen away & refuse to answer anything. look, aren't we friends yet? u are already goggling my insides w your wand. can't i get a single crum to obsessively google later?";;;;"1188908555295952897";https://twitter.com/talluchan/status/1188908555295952897;Tendencia negativa;-0.2904761904761905
NG1951;2019-10-28 15:01;0;0;"From Discover on Google https hongkong protests/hong kong enters recession as protests again erupt in flames idUSKBN1X706F ...";;;;"1188908555010625536";https://twitter.com/NG1951/status/1188908555010625536;Neutral;0.0
Boy4ME;2019-10-28 15:01;0;0;"Google pretende lanzar el Netflix de las apps http pretende lanzar el netflix de las apps  ...";;;;"1188908553383354369";https://twitter.com/Boy4ME/status/1188908553383354369;Muy negativo;0.001186173094770989
yes_we_lab;2019-10-28 15:01;0;0;"Google lanza cinco aplicaciones gratuitas para ayudarnos a desconectar del movil https android/google lanza cinco aplicaciones gratuitas para ayudarnos a desconectar movil ... # Smartphone # movil # levantalacabezapic.twitter.com/9Xke2Uq3Ud";;;# Smartphone # movil # levantalacabezapic;"1188908551483416577";https://twitter.com/yes_we_lab/status/1188908551483416577;Muy negativo;0.28217910163046345
AlbertoAlcocer;2019-10-28 15:01;0;0;"?Puedo caer en una penalizacion # SEO de Google por descuido? 3 casos a analizar http # marketingdigital # posicionamientopic.twitter.com/4Q9DgzGA5C";;;# SEO # marketingdigital # posicionamientopic;"1188908550598332419";https://twitter.com/AlbertoAlcocer/status/1188908550598332419;Muy negativo;0.06451907573133164
simondbarnes;2019-10-28 15:01;0;0;"I listened to it on Google music yesterday. I liked it : )";;;;"1188908548031426561";https://twitter.com/simondbarnes/status/1188908548031426561;Tendencia positiva;0.55
mehoaba;2019-10-28 15:01;0;0;"Make i use google map sharp";;;;"1188908547909836800";https://twitter.com/mehoaba/status/1188908547909836800;Tendencia negativa;-0.125
XOFuture;2019-10-28 15:01;0;0;"Google says its quantum computer has solved a math problem in just 200 seconds that would take a super computer 10,000 years to solve. https pic.twitter.com/Ljflyl4f0K";;;;"1188908547125534722";https://twitter.com/XOFuture/status/1188908547125534722;Tendencia positiva;0.3333333333333333
yago_sales_;2019-10-28 15:01;0;0;"Ju e jogo de QI se eu n me engano, escreve no google q acha ctz, eu ja joguei kkkkkkkkkkk";;;;"1188908545250598913";https://twitter.com/yago_sales_/status/1188908545250598913;Neutral;0.0
IacobellisT;2019-10-28 15:01;0;0;"DITTATURA DIGITALE. FairTube e Google/Youtube: incontro annullato! con Glauco Benigni https ... 32";;;;"1188908542981525505";https://twitter.com/IacobellisT/status/1188908542981525505;Neutral;0.0
supwichoo;2019-10-28 15:00;0;0;"It, in no way, would be a waste of your time to Google them. You will no longer be sad.";;;;"1188908541064699910";https://twitter.com/supwichoo/status/1188908541064699910;Tendencia negativa;-0.35
tortillums;2019-10-28 15:00;0;0;"found this assignment from my principals of av course in highschool on my google drive pic.twitter.com/tKvA3wa46V";;;;"1188908539894521856";https://twitter.com/tortillums/status/1188908539894521856;Neutral;0.0
DimilixExchange;2019-10-28 15:00;0;0;"All emails have been sent! Please check your spam folders and if you still can't find it, please wait 24 hours before contacting us. Sometimes Google delays emails from new accounts.";;;;"1188908538330046464";https://twitter.com/DimilixExchange/status/1188908538330046464;Tendencia positiva;0.13636363636363635
rinko_hayashi;2019-10-28 15:00;0;0;"tsute, uooooo KindleapurigaitsunoJian nikaansutosaretoruuuuhuo!(Zi Fen deshitandayonesoriya) Ben haJue Dui Wen Ku Pai  nannarahadokabaPai desuga Shi Jian ganakutemoDu ndeitaiorMai tsuteZhi iteokenaiorchiyotsutoZi Liao gaBi Yao !tsuteShi haKindleGui Huo Yong .  GoogleXi Dai Rong Liang Qi inokana... yayaXing Wei aru";;;;"1188908534538178560";https://twitter.com/rinko_hayashi/status/1188908534538178560;Neutral;0.0
GodOfMemes13;2019-10-28 15:00;0;0;"Google swore pic.twitter.com/BHYa4Me7Js";;;;"1188908534022492161";https://twitter.com/GodOfMemes13/status/1188908534022492161;Neutral;0.0
SebastianBO91;2019-10-28 15:00;0;0;"I've wanted Google Assistant for Fitbit for a long time, if that happens it will be my #1 device to control my IoT at home. # fit # Google";;;# fit # Google;"1188908533955399680";https://twitter.com/SebastianBO91/status/1188908533955399680;Tendencia positiva;0.17500000000000002
